caller_file,caller,callee_file,callee,count,cross_file
spice_netlist.c,spice_block_netlist,actions.c,get_additional_symbols,1,1
spice_netlist.c,spice_block_netlist,spice_netlist.c,spice_netlist,1,0
spice_netlist.c,spice_block_netlist,netlist.c,warning_overlapped_symbols,1,1
spice_netlist.c,spice_block_netlist,scheduler.c,tcleval,1,1
spice_netlist.c,str_hash_lookup,token.c,str_hash,1,1
spice_netlist.c,str_hash_lookup,editprop.c,my_malloc,1,1
spice_netlist.c,str_hash_init,editprop.c,dbg,1,1
spice_netlist.c,str_hash_init,editprop.c,my_calloc,1,1
spice_netlist.c,str_hash_free,spice_netlist.c,str_hash_free_entry,1,0
spice_netlist.c,str_hash_free,editprop.c,my_free,1,1
spice_netlist.c,int_hash_lookup,token.c,str_hash,1,1
spice_netlist.c,int_hash_lookup,editprop.c,my_malloc,1,1
spice_netlist.c,int_hash_lookup,editprop.c,my_strdup2,1,1
spice_netlist.c,int_hash_init,editprop.c,dbg,1,1
spice_netlist.c,int_hash_init,editprop.c,my_calloc,1,1
spice_netlist.c,int_hash_free,spice_netlist.c,int_hash_free_entry,1,0
spice_netlist.c,int_hash_free,editprop.c,my_free,1,1
spice_netlist.c,ptr_hash_lookup,token.c,str_hash,1,1
spice_netlist.c,ptr_hash_lookup,editprop.c,my_malloc,1,1
spice_netlist.c,ptr_hash_lookup,editprop.c,my_strdup2,1,1
spice_netlist.c,ptr_hash_init,editprop.c,dbg,1,1
spice_netlist.c,ptr_hash_init,editprop.c,my_calloc,1,1
spice_netlist.c,ptr_hash_free,spice_netlist.c,ptr_hash_free_entry,1,0
spice_netlist.c,ptr_hash_free,editprop.c,my_free,1,1
store.c,check_wire_storage,editprop.c,my_realloc,1,1
store.c,check_selected_storage,editprop.c,my_realloc,1,1
store.c,check_text_storage,editprop.c,my_realloc,1,1
store.c,check_symbol_storage,editprop.c,dbg,1,1
store.c,check_symbol_storage,editprop.c,my_realloc,1,1
store.c,check_inst_storage,editprop.c,my_realloc,1,1
store.c,check_arc_storage,editprop.c,my_realloc,1,1
store.c,check_box_storage,editprop.c,my_realloc,1,1
store.c,check_line_storage,editprop.c,my_realloc,1,1
store.c,check_polygon_storage,editprop.c,my_realloc,1,1
store.c,store_arc,store.c,check_arc_storage,1,0
store.c,store_arc,editprop.c,my_strdup,1,1
store.c,store_arc,select.c,set_first_sel,1,1
store.c,store_arc,editprop.c,strboolcmp,1,1
store.c,store_arc,editprop.c,get_attr_val,1,1
store.c,store_poly,store.c,check_polygon_storage,1,0
store.c,store_poly,editprop.c,dbg,1,1
store.c,store_poly,editprop.c,my_strdup,1,1
store.c,store_poly,select.c,set_first_sel,1,1
store.c,store_poly,editprop.c,strboolcmp,1,1
store.c,store_poly,editprop.c,get_attr_val,1,1
store.c,storeobject,store.c,check_line_storage,1,0
store.c,storeobject,store.c,check_box_storage,1,0
store.c,storeobject,editprop.c,strboolcmp,1,1
store.c,storeobject,actions.c,set_rect_flags,1,1
store.c,storeobject,draw.c,draw_image,1,1
store.c,storeobject,store.c,check_wire_storage,1,0
store.c,storeobject,actions.c,set_wire_flags,1,1
svgdraw.c,svg_drawpolygon,draw.c,polygon_bbox,1,1
svgdraw.c,svg_drawpolygon,clip.c,rectclip,1,1
svgdraw.c,svg_drawpolygon,svgdraw.c,svg_drawbezier,1,0
svgdraw.c,svg_filledrect,clip.c,rectclip,1,1
svgdraw.c,svg_filledrect,svgdraw.c,svg_xfillrectangle,1,0
svgdraw.c,svg_drawcircle,draw.c,arc_bbox,1,1
svgdraw.c,svg_drawcircle,clip.c,rectclip,1,1
svgdraw.c,svg_drawarc,draw.c,arc_bbox,1,1
svgdraw.c,svg_drawarc,clip.c,rectclip,1,1
svgdraw.c,svg_drawline,clip.c,clip,1,1
svgdraw.c,svg_drawline,svgdraw.c,svg_xdrawline,1,0
svgdraw.c,svg_draw_string_line,scheduler.c,tclgetboolvar,1,1
svgdraw.c,svg_draw_string_line,scheduler.c,tclgetvar,1,1
svgdraw.c,svg_draw_string,editprop.c,my_expand,1,1
svgdraw.c,svg_draw_string,scheduler.c,tclgetintvar,1,1
svgdraw.c,svg_draw_string,actions.c,text_bbox,1,1
svgdraw.c,svg_draw_string,draw.c,textclip,1,1
svgdraw.c,svg_draw_string,editprop.c,my_strdup2,1,1
svgdraw.c,svg_draw_string,svgdraw.c,svg_draw_string_line,1,0
svgdraw.c,old_svg_draw_string,editprop.c,my_expand,1,1
svgdraw.c,old_svg_draw_string,scheduler.c,tclgetintvar,1,1
svgdraw.c,old_svg_draw_string,actions.c,text_bbox,1,1
svgdraw.c,old_svg_draw_string,draw.c,textclip,1,1
svgdraw.c,old_svg_draw_string,svgdraw.c,svg_drawline,1,0
svgdraw.c,svg_drawgrid,scheduler.c,tclgetboolvar,1,1
svgdraw.c,svg_drawgrid,scheduler.c,tclgetdoublevar,1,1
svgdraw.c,svg_drawgrid,svgdraw.c,svg_xdrawpoint,1,0
svgdraw.c,svg_embedded_image,editprop.c,my_strdup2,1,1
svgdraw.c,svg_embedded_image,save.c,base64_decode,1,1
svgdraw.c,svg_draw_symbol,scheduler.c,tclgetboolvar,1,1
svgdraw.c,svg_draw_symbol,netlist.c,skip_instance,1,1
svgdraw.c,svg_draw_symbol,netlist.c,shorted_instance,1,1
svgdraw.c,svg_draw_symbol,hilight.c,get_color,1,1
svgdraw.c,svg_draw_symbol,svgdraw.c,svg_drawline,1,0
svgdraw.c,svg_draw_symbol,editprop.c,strboolcmp,1,1
svgdraw.c,svg_draw_symbol,token.c,get_tok_value,1,1
svgdraw.c,svg_draw_symbol,svgdraw.c,svg_drawpolygon,1,0
svgdraw.c,svg_draw_symbol,svgdraw.c,svg_drawarc,1,0
svgdraw.c,svg_draw_symbol,svgdraw.c,svg_embedded_image,1,0
svgdraw.c,svg_draw_symbol,draw.c,get_sym_text_size,1,1
svgdraw.c,svg_draw_symbol,token.c,translate,1,1
svgdraw.c,svg_draw_symbol,draw.c,get_sym_text_layer,1,1
svgdraw.c,svg_draw_symbol,scheduler.c,tclgetvar,1,1
svgdraw.c,svg_draw_symbol,svgdraw.c,svg_draw_string,1,0
svgdraw.c,svg_draw_symbol,svgdraw.c,old_svg_draw_string,1,0
svgdraw.c,fill_svg_colors,editprop.c,my_snprintf,1,1
svgdraw.c,fill_svg_colors,scheduler.c,tcleval,1,1
svgdraw.c,fill_svg_colors,scheduler.c,tclresult,1,1
svgdraw.c,fill_svg_colors,scheduler.c,tclgetboolvar,1,1
svgdraw.c,svg_draw,token.c,get_cell,1,1
svgdraw.c,svg_draw,svgdraw.c,svg_restore_lw,1,0
svgdraw.c,svg_draw,svgdraw.c,fill_svg_colors,1,0
svgdraw.c,svg_draw,scheduler.c,tclsetvar,1,1
svgdraw.c,svg_draw,svgdraw.c,svg_drawgrid,1,0
svgdraw.c,svg_draw,draw.c,svg_embedded_graph,1,1
svgdraw.c,svg_draw,svgdraw.c,svg_embedded_image,1,0
svgdraw.c,svg_draw,svgdraw.c,svg_filledrect,1,0
svgdraw.c,svg_draw,svgdraw.c,svg_drawarc,1,0
svgdraw.c,svg_draw,editprop.c,strboolcmp,1,1
svgdraw.c,svg_draw,token.c,get_tok_value,1,1
svgdraw.c,svg_draw,svgdraw.c,svg_drawpolygon,1,0
svgdraw.c,svg_draw,netlist.c,prepare_netlist_structs,1,1
svgdraw.c,svg_draw,check.c,update_conn_cues,1,1
svgdraw.c,svg_draw,hash_iterator.c,init_wire_iterator,1,1
svgdraw.c,svg_draw,hash_iterator.c,wire_iterator_next,1,1
svgdraw.c,svg_draw,svgdraw.c,svg_draw_string,1,0
svgdraw.c,svg_draw,svgdraw.c,old_svg_draw_string,1,0
svgdraw.c,svg_draw,scheduler.c,tclsetboolvar,1,1
tedax_netlist.c,tedax_netlist,scheduler.c,tclgetboolvar,1,1
tedax_netlist.c,tedax_netlist,netlist.c,prepare_netlist_structs,1,1
tedax_netlist.c,tedax_netlist,node_hash.c,traverse_node_hash,1,1
tedax_netlist.c,tedax_netlist,editprop.c,strboolcmp,1,1
tedax_netlist.c,tedax_netlist,token.c,get_tok_value,1,1
tedax_netlist.c,tedax_netlist,editprop.c,my_free,1,1
tedax_netlist.c,tedax_netlist,hilight.c,redraw_hilights,1,1
tedax_netlist.c,tedax_block_netlist,editprop.c,strboolcmp,1,1
tedax_netlist.c,tedax_block_netlist,actions.c,get_sch_from_sym,1,1
tedax_netlist.c,tedax_block_netlist,actions.c,abs_sym_path,1,1
tedax_netlist.c,tedax_block_netlist,token.c,get_cell,1,1
tedax_netlist.c,tedax_block_netlist,token.c,sanitize,1,1
tedax_netlist.c,tedax_block_netlist,token.c,print_tedax_subckt,1,1
tedax_netlist.c,tedax_block_netlist,editprop.c,my_strdup,1,1
tedax_netlist.c,tedax_block_netlist,token.c,get_sym_template,1,1
tedax_netlist.c,tedax_block_netlist,editprop.c,my_free,1,1
tedax_netlist.c,tedax_block_netlist,save.c,load_schematic,1,1
tedax_netlist.c,tedax_block_netlist,actions.c,get_additional_symbols,1,1
tedax_netlist.c,tedax_block_netlist,tedax_netlist.c,tedax_netlist,1,0
tedax_netlist.c,global_tedax_netlist,save.c,push_undo,1,1
tedax_netlist.c,global_tedax_netlist,scheduler.c,statusmsg,1,1
tedax_netlist.c,global_tedax_netlist,spice_netlist.c,str_hash_init,1,1
tedax_netlist.c,global_tedax_netlist,token.c,get_cell_w_ext,1,1
tedax_netlist.c,global_tedax_netlist,netlist.c,skip_instance,1,1
tedax_netlist.c,global_tedax_netlist,netlist.c,netlist_options,1,1
tedax_netlist.c,global_tedax_netlist,tedax_netlist.c,tedax_netlist,1,0
tedax_netlist.c,global_tedax_netlist,netlist.c,warning_overlapped_symbols,1,1
tedax_netlist.c,global_tedax_netlist,editprop.c,my_calloc,1,1
tedax_netlist.c,global_tedax_netlist,save.c,is_from_web,1,1
tedax_netlist.c,global_tedax_netlist,editprop.c,my_strcat,1,1
tedax_netlist.c,global_tedax_netlist,actions.c,get_additional_symbols,1,1
tedax_netlist.c,global_tedax_netlist,editprop.c,my_strdup2,1,1
tedax_netlist.c,global_tedax_netlist,actions.c,abs_sym_path,1,1
tedax_netlist.c,global_tedax_netlist,token.c,tcl_hook2,1,1
tedax_netlist.c,global_tedax_netlist,netlist.c,check_lib,1,1
tedax_netlist.c,global_tedax_netlist,token.c,get_tok_value,1,1
tedax_netlist.c,global_tedax_netlist,tedax_netlist.c,tedax_block_netlist,1,0
tedax_netlist.c,global_tedax_netlist,spice_netlist.c,str_hash_free,1,1
tedax_netlist.c,global_tedax_netlist,netlist.c,sym_vs_sch_pins,1,1
tedax_netlist.c,global_tedax_netlist,actions.c,rel_sym_path,1,1
tedax_netlist.c,global_tedax_netlist,netlist.c,prepare_netlist_structs,1,1
tedax_netlist.c,global_tedax_netlist,hilight.c,propagate_hilights,1,1
tedax_netlist.c,global_tedax_netlist,hilight.c,draw_hilight_net,1,1
tedax_netlist.c,global_tedax_netlist,editprop.c,my_itoa,1,1
token.c,floater_hash_all_names,spice_netlist.c,int_hash_free,1,1
token.c,floater_hash_all_names,spice_netlist.c,int_hash_init,1,1
token.c,floater_hash_all_names,spice_netlist.c,int_hash_lookup,1,1
token.c,tcl_hook2,editprop.c,my_free,1,1
token.c,tcl_hook2,editprop.c,str_replace,1,1
token.c,tcl_hook2,scheduler.c,tclvareval,1,1
token.c,tcl_hook2,scheduler.c,tclresult,1,1
token.c,is_generator,editprop.c,my_free,1,1
token.c,is_generator,editprop.c,my_malloc,1,1
token.c,is_generator,editprop.c,dbg,1,1
token.c,is_generator,editprop.c,my_snprintf,1,1
token.c,is_generator,scheduler.c,tcleval,1,1
token.c,is_generator,scheduler.c,tclresult,1,1
token.c,sanitize,token.c,is_generator,1,0
token.c,sanitize,editprop.c,my_free,1,1
token.c,get_generator_command,editprop.c,str_chars_replace,1,1
token.c,get_generator_command,actions.c,abs_sym_path,1,1
token.c,get_generator_command,editprop.c,my_mstrcat,1,1
token.c,get_generator_command,editprop.c,my_strcat,1,1
token.c,get_generator_command,editprop.c,my_malloc,1,1
token.c,get_generator_command,editprop.c,my_snprintf,1,1
token.c,get_generator_command,token.c,is_generator,1,0
token.c,get_generator_command,editprop.c,my_free,1,1
token.c,match_symbol,save.c,load_sym_def,1,1
token.c,set_different_token,editprop.c,dbg,1,1
token.c,list_tokens,editprop.c,my_free,1,1
token.c,list_tokens,editprop.c,my_realloc,1,1
token.c,get_sym_pin_number,token.c,isonlydigit,1,0
token.c,get_sym_pin_number,token.c,get_tok_value,1,0
token.c,get_inst_pin_number,token.c,isonlydigit,1,0
token.c,get_inst_pin_number,token.c,get_tok_value,1,0
token.c,get_pin_and_attr,editprop.c,my_malloc,1,1
token.c,get_pin_and_attr,editprop.c,dbg,1,1
token.c,get_tok_value,editprop.c,dbg,1,1
token.c,get_tok_value,editprop.c,my_strdup2,1,1
token.c,get_tok_value,token.c,tcl_hook2,1,0
token.c,get_pin_attr_from_inst,editprop.c,my_strdup,1,1
token.c,get_last_used_index,editprop.c,my_malloc,1,1
token.c,get_last_used_index,editprop.c,my_snprintf,1,1
token.c,get_last_used_index,spice_netlist.c,int_hash_lookup,1,1
token.c,get_last_used_index,editprop.c,my_free,1,1
token.c,hash_names,spice_netlist.c,int_hash_free,1,1
token.c,hash_names,spice_netlist.c,int_hash_init,1,1
token.c,hash_names,editprop.c,my_strdup,1,1
token.c,hash_names,editprop.c,strtoupper,1,1
token.c,hash_names,editprop.c,my_strtok_r,1,1
token.c,hash_names,spice_netlist.c,int_hash_lookup,1,1
token.c,hash_names,editprop.c,my_free,1,1
token.c,name_is_used,editprop.c,my_strdup,1,1
token.c,name_is_used,editprop.c,strtoupper,1,1
token.c,name_is_used,editprop.c,my_strtok_r,1,1
token.c,name_is_used,editprop.c,dbg,1,1
token.c,name_is_used,editprop.c,my_malloc,1,1
token.c,name_is_used,editprop.c,my_snprintf,1,1
token.c,new_prop_string,token.c,get_tok_value,1,0
token.c,new_prop_string,editprop.c,my_malloc,1,1
token.c,new_prop_string,token.c,find_bracket,1,0
token.c,new_prop_string,editprop.c,my_realloc,1,1
token.c,new_prop_string,token.c,get_last_used_index,1,0
token.c,new_prop_string,editprop.c,my_snprintf,1,1
token.c,new_prop_string,token.c,subst_token,1,0
token.c,check_unique_names,hilight.c,clear_all_hilights,1,1
token.c,check_unique_names,spice_netlist.c,int_hash_init,1,1
token.c,check_unique_names,token.c,name_is_used,1,0
token.c,check_unique_names,editprop.c,dbg,1,1
token.c,check_unique_names,hilight.c,inst_hilight_hash_lookup,1,1
token.c,check_unique_names,save.c,push_undo,1,1
token.c,check_unique_names,editprop.c,my_strdup,1,1
token.c,check_unique_names,token.c,new_prop_string,1,0
token.c,check_unique_names,select.c,symbol_bbox,1,1
token.c,check_unique_names,editprop.c,my_free,1,1
token.c,check_unique_names,actions.c,set_modify,1,1
token.c,check_unique_names,hilight.c,redraw_hilights,1,1
token.c,print_vhdl_primitive,token.c,get_cell,1,0
token.c,print_vhdl_primitive,token.c,get_trailing_path,1,0
token.c,print_vhdl_primitive,spice_netlist.c,int_hash_init,1,1
token.c,print_vhdl_primitive,spice_netlist.c,int_hash_lookup,1,1
token.c,print_vhdl_primitive,spice_netlist.c,int_hash_free,1,1
token.c,print_vhdl_primitive,token.c,get_pin_and_attr,1,0
token.c,print_vhdl_primitive,token.c,get_inst_pin_number,1,0
token.c,print_vhdl_primitive,token.c,get_pin_attr_from_inst,1,0
token.c,print_vhdl_primitive,netlist.c,prepare_netlist_structs,1,1
token.c,print_vhdl_primitive,token.c,isonlydigit,1,0
token.c,print_vhdl_primitive,token.c,find_nth,1,0
token.c,print_vhdl_primitive,editprop.c,my_snprintf,1,1
token.c,print_vhdl_primitive,scheduler.c,tcleval,1,1
token.c,print_vhdl_primitive,scheduler.c,tclresult,1,1
token.c,print_vhdl_primitive,token.c,tcl_hook2,1,0
token.c,print_vhdl_primitive,token.c,is_expr,1,0
token.c,subst_token,editprop.c,my_mstrcat,1,1
token.c,subst_token,token.c,is_quoted,1,0
token.c,subst_token,editprop.c,my_malloc,1,1
token.c,subst_token,editprop.c,my_strdup,1,1
token.c,get_trailing_path,editprop.c,my_strncpy,1,1
token.c,get_cell,token.c,get_trailing_path,1,0
token.c,get_cell_w_ext,token.c,get_trailing_path,1,0
token.c,count_items,editprop.c,dbg,1,1
token.c,print_vhdl_element,token.c,print_vhdl_primitive,1,0
token.c,print_vhdl_element,spice_netlist.c,int_hash_init,1,1
token.c,print_vhdl_element,editprop.c,strboolcmp,1,1
token.c,print_vhdl_element,spice_netlist.c,int_hash_lookup,1,1
token.c,print_vhdl_element,token.c,net_name,1,0
token.c,print_vhdl_element,spice_netlist.c,int_hash_free,1,1
token.c,print_generic,editprop.c,dbg,1,1
token.c,print_generic,token.c,get_cell,1,0
token.c,print_generic,token.c,sanitize,1,0
token.c,print_verilog_param,editprop.c,dbg,1,1
token.c,print_tedax_subckt,editprop.c,strboolcmp,1,1
token.c,has_included_subcircuit,actions.c,get_sym_name,1,1
token.c,has_included_subcircuit,token.c,translate3,1,0
token.c,has_included_subcircuit,spice_netlist.c,str_hash_init,1,1
token.c,has_included_subcircuit,editprop.c,strboolcmp,1,1
token.c,has_included_subcircuit,token.c,net_name,1,0
token.c,has_included_subcircuit,editprop.c,my_itoa,1,1
token.c,has_included_subcircuit,spice_netlist.c,str_hash_free,1,1
token.c,print_spice_subckt_nodes,token.c,tcl_hook2,1,0
token.c,print_spice_subckt_nodes,spice_netlist.c,int_hash_init,1,1
token.c,print_spice_subckt_nodes,spice_netlist.c,int_hash_lookup,1,1
token.c,print_spice_subckt_nodes,spice_netlist.c,int_hash_free,1,1
token.c,print_spice_subckt_nodes,token.c,get_pin_and_attr,1,0
token.c,print_spice_subckt_nodes,token.c,get_sym_pin_number,1,0
token.c,print_spectre_subckt_nodes,token.c,tcl_hook2,1,0
token.c,print_spectre_subckt_nodes,spice_netlist.c,int_hash_init,1,1
token.c,print_spectre_subckt_nodes,spice_netlist.c,int_hash_lookup,1,1
token.c,print_spectre_subckt_nodes,spice_netlist.c,int_hash_free,1,1
token.c,print_spectre_subckt_nodes,token.c,get_pin_and_attr,1,0
token.c,print_spectre_subckt_nodes,token.c,get_sym_pin_number,1,0
token.c,has_token,token.c,find_nth,1,0
token.c,has_token,editprop.c,dbg,1,1
token.c,print_spice_element,token.c,get_trailing_path,1,0
token.c,print_spice_element,token.c,has_included_subcircuit,1,0
token.c,print_spice_element,spice_netlist.c,int_hash_init,1,1
token.c,print_spice_element,spice_netlist.c,int_hash_lookup,1,1
token.c,print_spice_element,spice_netlist.c,int_hash_free,1,1
token.c,print_spice_element,token.c,get_pin_and_attr,1,0
token.c,print_spice_element,token.c,get_inst_pin_number,1,0
token.c,print_spice_element,token.c,get_pin_attr_from_inst,1,0
token.c,print_spice_element,netlist.c,prepare_netlist_structs,1,1
token.c,print_spice_element,token.c,isonlydigit,1,0
token.c,print_spice_element,token.c,find_nth,1,0
token.c,print_spice_element,scheduler.c,tcleval,1,1
token.c,print_spice_element,scheduler.c,tclgetboolvar,1,1
token.c,print_spice_element,token.c,tcl_hook2,1,0
token.c,print_spectre_element,token.c,get_trailing_path,1,0
token.c,print_spectre_element,token.c,get_cell,1,0
token.c,print_spectre_element,spice_netlist.c,int_hash_init,1,1
token.c,print_spectre_element,spice_netlist.c,int_hash_lookup,1,1
token.c,print_spectre_element,spice_netlist.c,int_hash_free,1,1
token.c,print_spectre_element,token.c,get_pin_and_attr,1,0
token.c,print_spectre_element,token.c,get_inst_pin_number,1,0
token.c,print_spectre_element,token.c,get_pin_attr_from_inst,1,0
token.c,print_spectre_element,netlist.c,prepare_netlist_structs,1,1
token.c,print_spectre_element,token.c,isonlydigit,1,0
token.c,print_spectre_element,token.c,find_nth,1,0
token.c,print_spectre_element,scheduler.c,tcleval,1,1
token.c,print_spectre_element,scheduler.c,tclgetboolvar,1,1
token.c,print_spectre_element,token.c,tcl_hook2,1,0
token.c,print_tedax_element,spice_netlist.c,int_hash_init,1,1
token.c,print_tedax_element,spice_netlist.c,int_hash_lookup,1,1
token.c,print_tedax_element,spice_netlist.c,int_hash_free,1,1
token.c,print_tedax_element,token.c,get_cell,1,0
token.c,print_tedax_element,token.c,get_trailing_path,1,0
token.c,print_tedax_element,token.c,get_pin_and_attr,1,0
token.c,print_tedax_element,token.c,get_inst_pin_number,1,0
token.c,print_tedax_element,netlist.c,prepare_netlist_structs,1,1
token.c,print_tedax_element,token.c,isonlydigit,1,0
token.c,print_tedax_element,editprop.c,strboolcmp,1,1
token.c,print_tedax_element,scheduler.c,tcleval,1,1
token.c,print_tedax_element,scheduler.c,tclresult,1,1
token.c,print_verilog_primitive,token.c,get_cell,1,0
token.c,print_verilog_primitive,token.c,get_trailing_path,1,0
token.c,print_verilog_primitive,spice_netlist.c,int_hash_init,1,1
token.c,print_verilog_primitive,spice_netlist.c,int_hash_lookup,1,1
